id,timestamp,mac,rssi,mac_pai
14307,2025-10-26 22:43:31,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14308,2025-10-26 22:46:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14309,2025-10-26 22:47:50,40:4c:ca:5d:f3:b8,-58,null
14310,2025-10-26 22:48:31,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14311,2025-10-26 22:51:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14312,2025-10-26 22:52:50,40:4c:ca:5d:f3:b8,-58,null
14313,2025-10-26 22:53:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14314,2025-10-26 22:56:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14315,2025-10-26 22:57:50,40:4c:ca:5d:f3:b8,-58,null
14316,2025-10-26 22:58:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14317,2025-10-26 23:01:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14318,2025-10-26 23:02:00,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14319,2025-10-26 23:02:45,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14320,2025-10-26 23:02:50,40:4c:ca:5d:f3:b8,-59,null
14321,2025-10-26 23:04:29,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14322,2025-10-26 23:04:55,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14323,2025-10-26 23:06:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14324,2025-10-26 23:07:50,40:4c:ca:5d:f3:b8,-58,null
14325,2025-10-26 23:09:55,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14326,2025-10-26 23:11:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14327,2025-10-26 23:12:50,40:4c:ca:5d:f3:b8,-59,null
14328,2025-10-26 23:14:55,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14329,2025-10-26 23:16:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14330,2025-10-26 23:17:50,40:4c:ca:5d:f3:b8,-59,null
14331,2025-10-26 23:19:55,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14332,2025-10-26 23:21:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14333,2025-10-26 23:22:50,40:4c:ca:5d:f3:b8,-59,null
14334,2025-10-26 23:24:55,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14335,2025-10-26 23:26:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14336,2025-10-26 23:27:50,40:4c:ca:5d:f3:b8,-51,null
14337,2025-10-26 23:29:55,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14338,2025-10-26 23:31:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14339,2025-10-26 23:32:50,40:4c:ca:5d:f3:b8,-58,null
14340,2025-10-26 23:34:55,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14341,2025-10-26 23:36:21,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14342,2025-10-26 23:36:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14343,2025-10-26 23:37:50,40:4c:ca:5d:f3:b8,-58,null
