id,timestamp,mac,rssi,mac_pai,snr
23234,2025-12-07 01:01:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23235,2025-12-07 01:02:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23236,2025-12-07 01:03:51,40:4c:ca:5d:f3:b8,-58,null,
23237,2025-12-07 01:04:12,40:4c:ca:5d:e6:e8,-63,40:4c:ca:5d:f3:b9,
23238,2025-12-07 01:04:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23239,2025-12-07 01:06:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23240,2025-12-07 01:07:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23241,2025-12-07 01:08:51,40:4c:ca:5d:f3:b8,-53,null,
23242,2025-12-07 01:09:12,40:4c:ca:5d:e6:e8,-64,40:4c:ca:5d:f3:b9,
23243,2025-12-07 01:09:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23244,2025-12-07 01:11:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23245,2025-12-07 01:12:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23246,2025-12-07 01:13:51,40:4c:ca:5d:f3:b8,-53,null,
23247,2025-12-07 01:14:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23248,2025-12-07 01:14:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23249,2025-12-07 01:16:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23250,2025-12-07 01:17:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23251,2025-12-07 01:18:51,40:4c:ca:5d:f3:b8,-60,null,
23252,2025-12-07 01:19:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23253,2025-12-07 01:19:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23254,2025-12-07 01:21:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23255,2025-12-07 01:22:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23256,2025-12-07 01:23:51,40:4c:ca:5d:f3:b8,-59,null,
23257,2025-12-07 01:24:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23258,2025-12-07 01:24:32,40:4c:ca:5e:0f:34,-87,40:4c:ca:5d:f7:d5,
23259,2025-12-07 01:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23260,2025-12-07 01:27:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23261,2025-12-07 01:28:51,40:4c:ca:5d:f3:b8,-58,null,
23262,2025-12-07 01:29:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23263,2025-12-07 01:29:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23264,2025-12-07 01:31:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23265,2025-12-07 01:32:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23266,2025-12-07 01:33:51,40:4c:ca:5d:f3:b8,-56,null,
23267,2025-12-07 01:34:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23268,2025-12-07 01:34:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23269,2025-12-07 01:36:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23270,2025-12-07 01:37:58,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
23271,2025-12-07 01:38:51,40:4c:ca:5d:f3:b8,-57,null,
23272,2025-12-07 01:39:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23273,2025-12-07 01:39:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23274,2025-12-07 01:41:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23275,2025-12-07 01:42:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23276,2025-12-07 01:43:51,40:4c:ca:5d:f3:b8,-57,null,
23277,2025-12-07 01:44:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23278,2025-12-07 01:44:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23279,2025-12-07 01:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23280,2025-12-07 01:47:58,40:4c:ca:5e:00:a0,-72,40:4c:ca:5d:f3:b9,
23281,2025-12-07 01:48:52,40:4c:ca:5d:f3:b8,-57,null,
23282,2025-12-07 01:49:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23283,2025-12-07 01:49:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23284,2025-12-07 01:51:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23285,2025-12-07 01:52:58,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
23286,2025-12-07 01:53:52,40:4c:ca:5d:f3:b8,-57,null,
23287,2025-12-07 01:54:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23288,2025-12-07 01:54:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23289,2025-12-07 01:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23290,2025-12-07 01:58:52,40:4c:ca:5d:f3:b8,-57,null,
23291,2025-12-07 01:59:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23292,2025-12-07 01:59:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23293,2025-12-07 02:01:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23294,2025-12-07 02:03:52,40:4c:ca:5d:f3:b8,-58,null,
23295,2025-12-07 02:04:12,40:4c:ca:5d:e6:e8,-74,40:4c:ca:5d:f3:b9,
23296,2025-12-07 02:04:32,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23297,2025-12-07 02:06:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23298,2025-12-07 02:08:52,40:4c:ca:5d:f3:b8,-57,null,
23299,2025-12-07 02:09:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23300,2025-12-07 02:09:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23301,2025-12-07 02:11:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23302,2025-12-07 02:13:52,40:4c:ca:5d:f3:b8,-57,null,
23303,2025-12-07 02:14:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23304,2025-12-07 02:14:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23305,2025-12-07 02:16:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23306,2025-12-07 02:18:52,40:4c:ca:5d:f3:b8,-57,null,
23307,2025-12-07 02:19:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23308,2025-12-07 02:19:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23309,2025-12-07 02:21:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23310,2025-12-07 02:23:52,40:4c:ca:5d:f3:b8,-56,null,
23311,2025-12-07 02:24:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23312,2025-12-07 02:24:32,40:4c:ca:5e:0f:34,-84,40:4c:ca:5d:f7:d5,
23313,2025-12-07 02:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23314,2025-12-07 02:28:52,40:4c:ca:5d:f3:b8,-57,null,
23315,2025-12-07 02:29:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23316,2025-12-07 02:29:32,40:4c:ca:5e:0f:34,-86,40:4c:ca:5d:f7:d5,
23317,2025-12-07 02:31:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23318,2025-12-07 02:33:52,40:4c:ca:5d:f3:b8,-58,null,
23319,2025-12-07 02:34:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23320,2025-12-07 02:34:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23321,2025-12-07 02:36:14,40:4c:ca:5d:f7:d4,-75,40:4c:ca:5d:f3:b9,
23322,2025-12-07 02:38:52,40:4c:ca:5d:f3:b8,-52,null,
23323,2025-12-07 02:39:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23324,2025-12-07 02:39:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23325,2025-12-07 02:41:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23326,2025-12-07 02:43:52,40:4c:ca:5d:f3:b8,-58,null,
23327,2025-12-07 02:44:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23328,2025-12-07 02:44:32,40:4c:ca:5e:0f:34,-87,40:4c:ca:5d:f7:d5,
23329,2025-12-07 02:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23330,2025-12-07 02:48:52,40:4c:ca:5d:f3:b8,-55,null,
23331,2025-12-07 02:49:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23332,2025-12-07 02:49:32,40:4c:ca:5e:0f:34,-85,40:4c:ca:5d:f7:d5,
23333,2025-12-07 02:51:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23334,2025-12-07 02:53:52,40:4c:ca:5d:f3:b8,-61,null,
23335,2025-12-07 02:54:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23336,2025-12-07 02:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23337,2025-12-07 02:58:52,40:4c:ca:5d:f3:b8,-60,null,
23338,2025-12-07 02:59:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23339,2025-12-07 03:01:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23340,2025-12-07 03:03:52,40:4c:ca:5d:f3:b8,-61,null,
23341,2025-12-07 03:04:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23342,2025-12-07 03:06:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23343,2025-12-07 03:08:52,40:4c:ca:5d:f3:b8,-60,null,
23344,2025-12-07 03:09:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23345,2025-12-07 03:11:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23346,2025-12-07 03:13:52,40:4c:ca:5d:f3:b8,-60,null,
23347,2025-12-07 03:14:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23348,2025-12-07 03:16:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23349,2025-12-07 03:18:52,40:4c:ca:5d:f3:b8,-55,null,
23350,2025-12-07 03:19:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23351,2025-12-07 03:21:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23352,2025-12-07 03:23:52,40:4c:ca:5d:f3:b8,-60,null,
23353,2025-12-07 03:24:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23354,2025-12-07 03:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23355,2025-12-07 03:28:52,40:4c:ca:5d:f3:b8,-60,null,
23356,2025-12-07 03:29:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23357,2025-12-07 03:31:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23358,2025-12-07 03:33:52,40:4c:ca:5d:f3:b8,-60,null,
23359,2025-12-07 03:34:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23360,2025-12-07 03:36:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23361,2025-12-07 03:38:52,40:4c:ca:5d:f3:b8,-52,null,
23362,2025-12-07 03:39:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23363,2025-12-07 03:41:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23364,2025-12-07 03:43:52,40:4c:ca:5d:f3:b8,-59,null,
23365,2025-12-07 03:44:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23366,2025-12-07 03:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23367,2025-12-07 03:48:52,40:4c:ca:5d:f3:b8,-59,null,
23368,2025-12-07 03:49:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23369,2025-12-07 03:51:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23370,2025-12-07 03:53:52,40:4c:ca:5d:f3:b8,-58,null,
23371,2025-12-07 03:54:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23372,2025-12-07 03:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23373,2025-12-07 03:58:52,40:4c:ca:5d:f3:b8,-53,null,
23374,2025-12-07 03:59:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23375,2025-12-07 04:01:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23376,2025-12-07 04:03:52,40:4c:ca:5d:f3:b8,-51,null,
23377,2025-12-07 04:04:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23378,2025-12-07 04:06:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23379,2025-12-07 04:08:53,40:4c:ca:5d:f3:b8,-53,null,
23380,2025-12-07 04:09:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23381,2025-12-07 04:11:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23382,2025-12-07 04:13:53,40:4c:ca:5d:f3:b8,-53,null,
23383,2025-12-07 04:14:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23384,2025-12-07 04:16:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23385,2025-12-07 04:18:53,40:4c:ca:5d:f3:b8,-52,null,
23386,2025-12-07 04:19:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23387,2025-12-07 04:21:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23388,2025-12-07 04:23:53,40:4c:ca:5d:f3:b8,-54,null,
23389,2025-12-07 04:24:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23390,2025-12-07 04:26:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23391,2025-12-07 04:28:53,40:4c:ca:5d:f3:b8,-59,null,
23392,2025-12-07 04:29:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23393,2025-12-07 04:31:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23394,2025-12-07 04:33:53,40:4c:ca:5d:f3:b8,-52,null,
23395,2025-12-07 04:34:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23396,2025-12-07 04:36:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23397,2025-12-07 04:38:53,40:4c:ca:5d:f3:b8,-57,null,
23398,2025-12-07 04:39:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23399,2025-12-07 04:41:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23400,2025-12-07 04:43:53,40:4c:ca:5d:f3:b8,-57,null,
23401,2025-12-07 04:44:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23402,2025-12-07 04:46:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23403,2025-12-07 04:48:53,40:4c:ca:5d:f3:b8,-57,null,
23404,2025-12-07 04:49:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23405,2025-12-07 04:51:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23406,2025-12-07 04:53:53,40:4c:ca:5d:f3:b8,-57,null,
23407,2025-12-07 04:54:12,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
23408,2025-12-07 04:56:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23409,2025-12-07 04:58:53,40:4c:ca:5d:f3:b8,-57,null,
23410,2025-12-07 04:59:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23411,2025-12-07 05:01:14,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23412,2025-12-07 05:03:53,40:4c:ca:5d:f3:b8,-57,null,
23413,2025-12-07 05:04:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23414,2025-12-07 05:06:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23415,2025-12-07 05:08:53,40:4c:ca:5d:f3:b8,-51,null,
23416,2025-12-07 05:09:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23417,2025-12-07 05:11:14,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23418,2025-12-07 05:13:53,40:4c:ca:5d:f3:b8,-52,null,
23419,2025-12-07 05:14:12,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
23420,2025-12-07 05:16:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23421,2025-12-07 05:18:53,40:4c:ca:5d:f3:b8,-59,null,
23422,2025-12-07 05:21:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23423,2025-12-07 05:23:53,40:4c:ca:5d:f3:b8,-57,null,
23424,2025-12-07 05:26:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23425,2025-12-07 05:28:53,40:4c:ca:5d:f3:b8,-51,null,
23426,2025-12-07 05:31:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23427,2025-12-07 05:33:53,40:4c:ca:5d:f3:b8,-58,null,
23428,2025-12-07 05:36:14,40:4c:ca:5d:f7:d4,-75,40:4c:ca:5d:f3:b9,
23429,2025-12-07 05:38:53,40:4c:ca:5d:f3:b8,-57,null,
23430,2025-12-07 05:41:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23431,2025-12-07 05:43:53,40:4c:ca:5d:f3:b8,-56,null,
23432,2025-12-07 05:46:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23433,2025-12-07 05:48:53,40:4c:ca:5d:f3:b8,-57,null,
23434,2025-12-07 05:51:14,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23435,2025-12-07 05:53:53,40:4c:ca:5d:f3:b8,-58,null,
23436,2025-12-07 05:56:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23437,2025-12-07 05:58:53,40:4c:ca:5d:f3:b8,-57,null,
23438,2025-12-07 06:01:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23439,2025-12-07 06:03:53,40:4c:ca:5d:f3:b8,-58,null,
23440,2025-12-07 06:06:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23441,2025-12-07 06:08:53,40:4c:ca:5d:f3:b8,-57,null,
23442,2025-12-07 06:11:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23443,2025-12-07 06:13:53,40:4c:ca:5d:f3:b8,-57,null,
23444,2025-12-07 06:16:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23445,2025-12-07 06:18:53,40:4c:ca:5d:f3:b8,-57,null,
23446,2025-12-07 06:21:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23447,2025-12-07 06:23:54,40:4c:ca:5d:f3:b8,-57,null,
23448,2025-12-07 06:26:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23449,2025-12-07 06:28:54,40:4c:ca:5d:f3:b8,-52,null,
23450,2025-12-07 06:31:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23451,2025-12-07 06:33:54,40:4c:ca:5d:f3:b8,-57,null,
23452,2025-12-07 06:36:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23453,2025-12-07 06:38:54,40:4c:ca:5d:f3:b8,-57,null,
23454,2025-12-07 06:41:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23455,2025-12-07 06:43:54,40:4c:ca:5d:f3:b8,-52,null,
23456,2025-12-07 06:46:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23457,2025-12-07 06:48:54,40:4c:ca:5d:f3:b8,-58,null,
23458,2025-12-07 06:51:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23459,2025-12-07 06:53:54,40:4c:ca:5d:f3:b8,-51,null,
23460,2025-12-07 06:56:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23461,2025-12-07 06:58:54,40:4c:ca:5d:f3:b8,-58,null,
23462,2025-12-07 07:01:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23463,2025-12-07 07:03:54,40:4c:ca:5d:f3:b8,-57,null,
23464,2025-12-07 07:06:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23465,2025-12-07 07:08:54,40:4c:ca:5d:f3:b8,-57,null,
23466,2025-12-07 07:11:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23467,2025-12-07 07:13:54,40:4c:ca:5d:f3:b8,-50,null,
23468,2025-12-07 07:16:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23469,2025-12-07 07:18:54,40:4c:ca:5d:f3:b8,-51,null,
23470,2025-12-07 07:21:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23471,2025-12-07 07:23:54,40:4c:ca:5d:f3:b8,-57,null,
23472,2025-12-07 07:26:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23473,2025-12-07 07:28:54,40:4c:ca:5d:f3:b8,-57,null,
23474,2025-12-07 07:31:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23475,2025-12-07 07:33:54,40:4c:ca:5d:f3:b8,-58,null,
23476,2025-12-07 07:36:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23477,2025-12-07 07:38:54,40:4c:ca:5d:f3:b8,-57,null,
23478,2025-12-07 07:41:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23479,2025-12-07 07:43:54,40:4c:ca:5d:f3:b8,-51,null,
23480,2025-12-07 07:46:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23481,2025-12-07 07:48:54,40:4c:ca:5d:f3:b8,-57,null,
23482,2025-12-07 07:51:13,40:4c:ca:5d:f7:d4,-73,40:4c:ca:5d:f3:b9,
23483,2025-12-07 07:53:54,40:4c:ca:5d:f3:b8,-57,null,
23484,2025-12-07 07:56:13,40:4c:ca:5d:f7:d4,-74,40:4c:ca:5d:f3:b9,
23485,2025-12-07 07:58:54,40:4c:ca:5d:f3:b8,-51,null,
23486,2025-12-07 08:01:13,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23487,2025-12-07 08:03:54,40:4c:ca:5d:f3:b8,-51,null,
23488,2025-12-07 08:06:13,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23489,2025-12-07 08:08:54,40:4c:ca:5d:f3:b8,-56,null,
23490,2025-12-07 08:11:13,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23491,2025-12-07 08:13:54,40:4c:ca:5d:f3:b8,-57,null,
23492,2025-12-07 08:16:13,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23493,2025-12-07 08:18:54,40:4c:ca:5d:f3:b8,-58,null,
23494,2025-12-07 08:21:13,40:4c:ca:5d:f7:d4,-71,40:4c:ca:5d:f3:b9,
23495,2025-12-07 08:23:54,40:4c:ca:5d:f3:b8,-57,null,
23496,2025-12-07 08:26:13,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23497,2025-12-07 08:28:54,40:4c:ca:5d:f3:b8,-58,null,
23498,2025-12-07 08:31:13,40:4c:ca:5d:f7:d4,-72,40:4c:ca:5d:f3:b9,
23499,2025-12-07 08:33:55,40:4c:ca:5d:f3:b8,-57,null,
23500,2025-12-07 08:38:55,40:4c:ca:5d:f3:b8,-58,null,
23501,2025-12-07 08:43:55,40:4c:ca:5d:f3:b8,-58,null,
23502,2025-12-07 08:48:55,40:4c:ca:5d:f3:b8,-58,null,
23503,2025-12-07 08:53:55,40:4c:ca:5d:f3:b8,-60,null,
23504,2025-12-07 08:58:55,40:4c:ca:5d:f3:b8,-65,null,
23505,2025-12-07 09:03:55,40:4c:ca:5d:f3:b8,-56,null,
23506,2025-12-07 09:08:55,40:4c:ca:5d:f3:b8,-55,null,
23507,2025-12-07 09:13:55,40:4c:ca:5d:f3:b8,-57,null,
23508,2025-12-07 09:18:55,40:4c:ca:5d:f3:b8,-57,null,
23509,2025-12-07 09:23:55,40:4c:ca:5d:f3:b8,-56,null,
23510,2025-12-07 09:28:55,40:4c:ca:5d:f3:b8,-53,null,
23511,2025-12-07 09:33:55,40:4c:ca:5d:f3:b8,-55,null,
23512,2025-12-07 09:38:55,40:4c:ca:5d:f3:b8,-55,null,
23513,2025-12-07 09:43:55,40:4c:ca:5d:f3:b8,-55,null,
23514,2025-12-07 09:48:55,40:4c:ca:5d:f3:b8,-55,null,
23515,2025-12-07 09:50:23,40:4c:ca:5e:0f:34,-80,40:4c:ca:5d:f3:b9,
23516,2025-12-07 09:50:24,40:4c:ca:5e:02:44,-84,40:4c:ca:5e:0f:35,
23517,2025-12-07 09:50:52,40:4c:ca:5e:00:a0,-71,40:4c:ca:5d:f3:b9,
23518,2025-12-07 09:51:15,40:4c:ca:5d:e6:e8,-85,40:4c:ca:5e:0f:35,
23519,2025-12-07 09:51:39,40:4c:ca:5e:09:2c,-78,40:4c:ca:5e:00:a1,
23520,2025-12-07 09:52:19,40:4c:ca:5d:f7:d4,-78,40:4c:ca:5e:00:a1,
23521,2025-12-07 09:53:55,40:4c:ca:5d:f3:b8,-55,null,
23522,2025-12-07 09:55:29,40:4c:ca:5e:0f:34,-77,40:4c:ca:5d:f3:b9,
